663 6 1
663 149 1
664 536 1
664 537 1
665 25 1
665 30 1
665 36 1
665 465 1
666 21 1
666 156 1
667 421 1
668 287 1
669 538 1
670 6 1
671 6 1
672 6 1
673 364 1
673 441 1
673 539 1
673 540 1
673 541 1
673 147 1
674 49 1
675 10 1
676 156 1
677 233 1
677 542 1
677 234 1
678 10 1
679 543 1
679 544 1
680 63 1
681 6 1
682 21 1
682 545 1
682 518 1
683 103 1
684 21 1
684 30 1
684 6 1
684 52 1
685 6 1
686 25 1
687 6 1
687 25 1
688 23 1
688 6 1
688 123 1
689 6 1
689 49 1
689 30 1
689 546 1
689 341 1
689 112 1
689 463 1
689 57 1
689 132 1
689 547 1
689 211 1
689 43 1
690 63 1
691 548 1
692 17 1
693 549 1
694 57 1
694 550 1
694 170 1
694 551 1
694 66 1
695 63 1
695 64 1
696 10 1
697 23 1
697 25 1
697 552 1
697 52 1
697 42 1
697 553 1
697 554 1
697 555 1
698 21 1
698 437 1
698 165 1
698 17 1
698 556 1
699 487 1
699 488 1
700 10 1
701 557 1
702 302 1
703 25 1
703 226 1
703 321 1
703 8 1
704 30 1
704 25 1
704 558 1
704 36 1
705 559 1
705 560 1
706 10 1
707 21 1
707 30 1
707 460 1
707 227 1
708 25 1
708 561 1
709 562 1
709 563 1
710 156 1
710 162 1
710 564 1
711 79 1
711 565 1
711 462 1
712 330 1
712 145 1
712 566 1
713 567 1
713 568 1
714 569 1
714 292 1
715 79 1
715 51 1
715 570 1
715 158 1
715 571 1
716 6 1
717 161 1
717 83 1
718 6 1
719 25 1
719 323 1
720 103 1
720 572 1
721 10 1
722 10 1
723 573 1
724 574 1
725 23 1
725 79 1
725 343 1
725 575 1
726 576 1
726 556 1
726 577 1
727 30 1
727 248 1
727 479 1
727 74 1
727 578 1
727 579 1
727 580 1
728 581 1
729 17 1
730 582 1
730 6 1
730 479 1
730 292 1
730 580 1
730 172 1
731 346 1
731 583 1
731 309 1
732 6 1
732 99 1
732 584 1
733 6 1
734 10 1
735 249 1
735 585 1
735 586 1
736 292 1
736 172 1
736 587 1
737 79 1
737 588 1
738 55 1
739 42 1
740 10 1
741 589 1
742 6 1
743 17 1
743 251 1
744 39 1
745 6 1
745 590 1
746 222 1
746 335 1
747 6 1
747 591 1
747 325 1
747 136 1
747 529 1
748 49 1
748 2 1
749 25 1
750 286 1
750 222 1
750 335 1
751 6 1
751 39 1
751 409 1
751 136 1
752 592 1
753 376 1
754 10 1
755 30 1
755 372 1
756 0 1
756 593 1
757 387 1
758 6 1
758 151 1
759 10 1
760 21 1
760 156 1
761 594 1
762 10 1
763 242 1
764 595 1
764 593 1
764 340 1
765 596 1
766 236 1
767 6 1
767 597 1
767 598 1
767 151 1
767 599 1
768 21 1
768 25 1
768 600 1
769 6 1
770 601 1
771 49 1
772 6 1
772 151 1
773 376 1
774 103 1
774 6 1
775 23 1
775 6 1
776 602 1
777 64 1
777 17 1
778 6 1
778 409 1
779 603 1
779 604 1
779 605 1
779 606 1
780 352 1
780 25 1
780 323 1
781 607 1
782 10 1
783 608 1
783 609 1
783 25 1
783 251 1
783 36 1
784 6 1
785 103 1
786 610 1
787 10 1
788 337 1
789 103 1
790 162 1
790 81 1
791 75 1
791 611 1
792 480 1
792 612 1
793 442 1
793 613 1
794 562 1
795 17 1
796 17 1
797 10 1
798 233 1
798 542 1
799 83 1
800 52 1
801 614 1
802 117 1
802 123 1
802 52 1
802 615 1
804 21 1
804 156 1
804 567 1
804 161 1
804 513 1
804 295 1
805 238 1
805 616 1
805 617 1
805 618 1
806 249 1
806 10 1
806 619 1
806 620 1
806 621 1
807 6 1
807 238 1
807 409 1
807 15 1
807 622 1
808 25 1
809 6 1
809 0 1
809 448 1
809 99 1
810 10 1
811 6 1
811 623 1
812 25 1
813 39 1
813 248 1
813 75 1
813 340 1
813 190 1
813 624 1
813 350 1
814 21 1
814 156 1
814 30 1
814 564 1
815 337 1
816 30 1
816 25 1
816 36 1
816 251 1
817 10 1
818 10 1
819 6 1
819 30 1
820 625 1
820 383 1
820 626 1
820 627 1
821 628 1
822 177 1
822 80 1
822 6 1
822 21 1
822 169 1
822 25 1
822 325 1
822 60 1
822 248 1
822 165 1
822 136 1
822 629 1
822 143 1
822 630 1
823 376 1
824 631 1
825 162 1
826 6 1
827 631 1
828 6 1
829 21 1
829 156 1
830 10 1
831 632 1
832 455 1
833 359 1
833 360 1
834 10 1
835 6 1
836 44 1
837 633 1
837 361 1
837 284 1
837 369 1
837 564 1
838 22 1
839 25 1
839 30 1
839 21 1
840 413 1
840 246 1
841 21 1
841 30 1
841 25 1
841 165 1
842 634 1
843 6 1
843 635 1
843 479 1
844 30 1
845 103 1
846 103 1
847 49 1
847 488 1
848 636 1
848 637 1
849 6 1
849 638 1
850 421 1
850 439 1
850 639 1
851 36 1
851 640 1
851 372 1
852 6 1
853 284 1
854 641 1
855 22 1
855 490 1
856 642 1
857 25 1
858 277 1
859 641 1
860 241 1
861 25 1
862 163 1
863 21 1
863 30 1
863 25 1
864 643 1
865 6 1
866 644 1
866 645 1
866 646 1
867 147 1
868 52 1
868 647 1
869 203 1
869 21 1
870 6 1
870 49 1
871 25 1
872 6 1
872 648 1
872 149 1
872 649 1
873 6 1
873 650 1
874 10 1
875 346 1
875 40 1
875 649 1
876 387 1
877 10 1
878 651 1
879 302 1
880 564 1
880 141 1
881 135 1
881 651 1
882 416 1
882 382 1
882 652 1
882 383 1
882 302 1
883 6 1
883 15 1
884 416 1
884 382 1
884 383 1
884 302 1
885 576 1
886 6 1
887 653 1
888 82 1
888 567 1
888 45 1
888 83 1
888 654 1
888 564 1
889 177 1
889 6 1
889 25 1
889 68 1
889 655 1
889 656 1
890 302 1
891 6 1
892 657 1
893 21 1
893 156 1
894 416 1
894 382 1
894 658 1
894 652 1
894 383 1
894 659 1
894 427 1
894 381 1
894 660 1
894 661 1
894 662 1
894 663 1
895 291 1
895 22 1
895 286 1
895 664 1
895 541 1
895 665 1
895 666 1
895 172 1
895 667 1
895 668 1
895 669 1
895 670 1
896 671 1
897 94 1
897 672 1
897 673 1
898 639 1
899 25 1
899 21 1
899 583 1
899 23 1
899 71 1
899 460 1
899 523 1
899 674 1
899 556 1
899 675 1
900 676 1
901 6 1
902 25 1
902 60 1
903 94 1
904 156 1
904 83 1
905 677 1
906 6 1
906 25 1
907 238 1
907 616 1
907 678 1
907 617 1
907 679 1
907 373 1
908 222 1
908 286 1
909 10 1
910 103 1
911 127 1
911 21 1
911 564 1
912 680 1
912 681 1
913 286 1
913 292 1
913 682 1
913 683 1
913 172 1
913 293 1
913 580 1
914 684 1
915 21 1
915 685 1
916 103 1
916 52 1
916 372 1
916 572 1
917 686 1
918 21 1
918 248 1
918 687 1
918 688 1
918 8 1
918 689 1
918 690 1
918 691 1
919 6 1
920 23 1
921 692 1
922 693 1
922 203 1
923 593 1
924 71 1
924 16 1
925 22 1
925 271 1
925 694 1
925 695 1
925 335 1
926 39 1
926 602 1
926 640 1
926 372 1
927 696 1
928 10 1
929 30 1
929 697 1
929 698 1
930 699 1
930 651 1
931 21 1
931 600 1
931 81 1
932 593 1
933 94 1
933 700 1
934 127 1
934 6 1
934 324 1
934 164 1
934 701 1
934 307 1
934 702 1
934 244 1
934 703 1
934 704 1
934 421 1
934 705 1
934 706 1
934 707 1
934 220 1
934 165 1
934 94 1
934 362 1
934 673 1
934 143 1
934 708 1
934 147 1
935 21 1
935 523 1
936 25 1
937 6 1
938 8 1
939 709 1
939 163 1
939 364 1
939 539 1
939 51 1
939 363 1
939 249 1
939 710 1
939 29 1
939 711 1
939 712 1
939 343 1
939 713 1
939 619 1
939 714 1
940 6 1
940 30 1
940 17 1
941 715 1
942 716 1
943 16 1
943 717 1
944 436 1
945 716 1
946 6 1
946 30 1
946 698 1
947 10 1
948 51 1
948 147 1
948 363 1
948 249 1
948 718 1
948 719 1
948 705 1
948 655 1
949 17 1
950 10 1
951 10 1
952 10 1
953 720 1
954 593 1
955 10 1
956 10 1
957 293 1
957 292 1
957 172 1
957 721 1
957 722 1
957 580 1
958 103 1
959 723 1
960 6 1
960 724 1
960 725 1
961 80 1
961 10 1
962 25 1
962 372 1
962 698 1
963 10 1
964 726 1
964 584 1
965 727 1
966 728 1
967 22 1
967 86 1
967 490 1
968 729 1
968 479 1
969 21 1
969 82 1
969 45 1
969 60 1
970 60 1
971 6 1
971 449 1
971 151 1
971 730 1
972 117 1
972 323 1
972 731 1
972 732 1
972 733 1
973 6 1
973 409 1
973 136 1
974 734 1
975 6 1
975 21 1
975 735 1
975 99 1
975 736 1
975 737 1
976 17 1
977 99 1
978 738 1
978 726 1
978 739 1
978 740 1
979 10 1
980 436 1
981 25 1
981 52 1
981 687 1
982 10 1
983 436 1
984 741 1
984 742 1
985 729 1
986 10 1
987 156 1
987 83 1
988 742 1
989 25 1
990 743 1
991 10 1
992 493 1
993 10 1
994 744 1
994 220 1
995 17 1
995 529 1
996 21 1
996 156 1
996 745 1
997 746 1
998 747 1
999 16 1
999 619 1
1000 748 1
1000 30 1
1000 25 1
1000 36 1
1000 523 1
1000 143 1
1000 251 1
1001 694 1
1001 749 1
1002 144 1
1003 750 1
1004 226 1
1004 8 1
1005 751 1
1006 752 1
1007 30 1
1008 753 1
1008 751 1
1009 21 1
1009 30 1
1010 21 1
1010 25 1
1010 465 1
1011 754 1
1012 10 1
1013 156 1
1013 567 1
1013 83 1
1013 84 1
1013 755 1
1014 6 1
1015 6 1
1015 409 1
1016 17 1
1017 619 1
1018 6 1
1018 156 1
1018 30 1
1018 25 1
1018 756 1
1018 640 1
1019 25 1
1019 16 1
1019 52 1
1020 6 1
1020 52 1
1021 6 1
1022 17 1
1023 6 1
1023 723 1
1024 23 1
1025 387 1
1026 144 1
1027 493 1
1027 39 1
1028 6 1
1028 149 1
1028 757 1
1028 758 1
1029 364 1
1029 31 1
1029 706 1
1029 759 1
1030 79 1
1031 760 1
1032 761 1
1032 39 1
1032 91 1
1033 762 1
1034 25 1
1034 30 1
1034 17 1
1034 21 1
1034 523 1
1034 161 1
1035 462 1
1036 211 1
1037 6 1
1038 6 1
1039 10 1
1040 287 1
1041 763 1
1042 628 1
1043 25 1
1044 21 1
1044 764 1
1045 6 1
1046 25 1
1047 409 1
1048 6 1
1049 23 1
1049 363 1
1049 249 1
1049 30 1
1049 244 1
1049 718 1
1049 51 1
1049 765 1
1049 766 1
1049 767 1
1049 768 1
1049 147 1
1049 769 1
1050 770 1
1051 59 1
1051 753 1
1051 751 1
1052 21 1
1053 6 1
1053 117 1
1053 52 1
1054 612 1
1055 103 1
1056 30 1
1056 25 1
1056 756 1
1057 685 1
1058 729 1
1059 23 1
1059 421 1
1059 123 1
1060 6 1
1061 25 1
1061 771 1
1061 638 1
1062 6 1
1063 6 1
1063 772 1
1064 481 1
1065 773 1
1065 52 1
1066 16 1
1066 343 1
1067 774 1
1067 775 1
1067 74 1
1067 776 1
1067 777 1
1068 6 1
1069 80 1
1070 6 1
1070 25 1
1071 30 1
1071 143 1
1072 640 1
1072 372 1
1072 698 1
1073 6 1
1074 156 1
1074 226 1
1075 778 1
1075 779 1
1076 754 1
1077 780 1
1077 781 1
1077 782 1
1078 6 1
1079 23 1
1079 123 1
1080 783 1
1081 30 1
1081 25 1
1081 16 1
1081 619 1
1082 22 1
1082 30 1
1082 372 1
1083 52 1
1084 22 1
1084 25 1
1084 372 1
1085 784 1
1085 785 1
1085 786 1
1085 787 1
1085 788 1
1086 23 1
1086 6 1
1086 49 1
1086 30 1
1086 25 1
1086 229 1
1086 52 1
1086 17 1
1087 30 1
1087 789 1
1087 25 1
1087 790 1
1087 260 1
1088 791 1
1089 387 1
1090 6 1
1090 311 1
1090 723 1
1091 723 1
1092 10 1
1093 10 1
1094 25 1
1094 792 1
1094 36 1
1094 793 1
1094 794 1
1094 486 1
1094 795 1
1094 465 1
1094 506 1
1094 796 1
1094 797 1
1094 798 1
1094 799 1
1094 800 1
1094 801 1
1094 802 1
1094 197 1
1094 564 1
1094 803 1
1094 804 1
1094 264 1
1094 805 1
1094 806 1
1095 10 1
1096 10 1
1097 807 1
1098 729 1
1099 6 1
1099 449 1
1099 30 1
1099 25 1
1099 36 1
1099 248 1
1099 143 1
1099 543 1
1099 251 1
1100 6 1
1100 25 1
1101 6 1
1102 25 1
1102 481 1
1102 808 1
1103 437 1
1104 249 1
1105 25 1
1106 809 1
1106 687 1
1106 810 1
1107 39 1
1108 6 1
1108 246 1
1109 811 1
1109 25 1
1109 506 1
1110 812 1
1111 619 1
1112 813 1
1112 36 1
1112 60 1
1113 475 1
1113 814 1
1114 773 1
1115 30 1
1115 16 1
1116 30 1
1116 25 1
1117 25 1
1117 815 1
1118 816 1
1118 817 1
1118 818 1
1119 25 1
1119 16 1
1120 16 1
1121 21 1
1121 156 1
1121 16 1
1121 819 1
1121 820 1
1121 821 1
1122 103 1
1122 117 1
1122 534 1
1122 672 1
1122 822 1
1123 823 1
1124 30 1
1124 729 1
1125 3 1
1126 103 1
1126 6 1
1127 824 1
1128 21 1
1128 30 1
1128 25 1
1128 523 1
1128 825 1
1128 143 1
1129 439 1
1130 723 1
1131 11 1
1132 21 1
1133 6 1
1133 30 1
